,GEOID,PVI,Formatted_District,state_fips,state,Senate Pred Dem Adjusted,Senate Pred GOP Adjusted
385,610U800US19013,-15.305391090372915,IA-Sen-13,19,IA,0,1
386,610U800US19014,-5.593594026753291,IA-Sen-14,19,IA,0,1
387,610U800US19015,14.380267188918587,IA-Sen-15,19,IA,1,0
388,610U800US19016,3.01358830617928,IA-Sen-16,19,IA,1,0
389,610U800US19017,25.656356408770858,IA-Sen-17,19,IA,1,0
390,610U800US19018,17.473181458022324,IA-Sen-18,19,IA,1,0
391,610U800US19019,-17.83426762907324,IA-Sen-19,19,IA,0,1
392,610U800US19020,-4.6413235150052365,IA-Sen-20,19,IA,0,1
393,610U800US19021,-1.9922320791433794,IA-Sen-21,19,IA,0,1
394,610U800US19022,-6.197772874679005,IA-Sen-22,19,IA,0,1
395,610U800US19023,-15.656206256380237,IA-Sen-23,19,IA,0,1
396,610U800US19024,-12.579083344378926,IA-Sen-24,19,IA,0,1
397,610U800US19025,17.567542378243804,IA-Sen-25,19,IA,1,0
398,610U800US19026,-12.87220001508938,IA-Sen-26,19,IA,0,1
399,610U800US19027,-13.310998239040309,IA-Sen-27,19,IA,0,1
400,610U800US19028,-25.069233934775514,IA-Sen-28,19,IA,0,1
401,610U800US19029,-19.865947006902452,IA-Sen-29,19,IA,0,1
402,610U800US19030,-16.289889612904226,IA-Sen-30,19,IA,0,1
403,610U800US19031,11.888187610863463,IA-Sen-31,19,IA,1,0
404,610U800US19032,-15.605758139946726,IA-Sen-32,19,IA,0,1
405,610U800US19033,-19.58617968038257,IA-Sen-33,19,IA,0,1
406,610U800US19034,-19.098178843260303,IA-Sen-34,19,IA,0,1
407,610U800US19035,-10.38081003866472,IA-Sen-35,19,IA,0,1
408,610U800US19036,6.0504950778921325,IA-Sen-36,19,IA,1,0
409,610U800US19037,1.9844970038332814,IA-Sen-37,19,IA,1,0
410,610U800US19038,2.7558856936993252,IA-Sen-38,19,IA,1,0
411,610U800US19039,10.387596352628222,IA-Sen-39,19,IA,1,0
412,610U800US19040,-0.9339115958977526,IA-Sen-40,19,IA,0,1
413,610U800US19041,-9.185945063088708,IA-Sen-41,19,IA,0,1
414,610U800US19042,-18.338356312674524,IA-Sen-42,19,IA,0,1
415,610U800US19043,5.9877806041829,IA-Sen-43,19,IA,1,0
416,610U800US19044,-11.325897499375003,IA-Sen-44,19,IA,0,1
417,610U800US19045,32.578721800125976,IA-Sen-45,19,IA,1,0
418,610U800US19046,-10.770379945460373,IA-Sen-46,19,IA,0,1
419,610U800US19047,-8.331293171616755,IA-Sen-47,19,IA,0,1
420,610U800US19048,-6.403651062121666,IA-Sen-48,19,IA,0,1
421,610U800US19049,4.965631871315134,IA-Sen-49,19,IA,1,0
422,610U800US19050,-3.186963786071674,IA-Sen-50,19,IA,0,1
423,610U800US16001,-7.232335905719333,ID-Sen-01,16,ID,0,1
424,610U800US16002,-13.192629750856295,ID-Sen-02,16,ID,0,1
425,610U800US16003,-20.579128546185082,ID-Sen-03,16,ID,0,1
426,610U800US16004,-15.226375061875995,ID-Sen-04,16,ID,0,1
427,610U800US16005,-24.3654812603359,ID-Sen-05,16,ID,0,1
428,610U800US16006,-7.18096908518668,ID-Sen-06,16,ID,0,1
429,610U800US16007,-15.221928021246022,ID-Sen-07,16,ID,0,1
430,610U800US16008,-14.249141290645255,ID-Sen-08,16,ID,0,1
431,610U800US16009,-24.859480612168422,ID-Sen-09,16,ID,0,1
432,610U800US16010,-7.857311678341981,ID-Sen-10,16,ID,0,1
433,610U800US16011,-5.454271357077456,ID-Sen-11,16,ID,0,1
434,610U800US16012,-7.568310760575821,ID-Sen-12,16,ID,0,1
435,610U800US16013,-8.758032982074988,ID-Sen-13,16,ID,0,1
436,610U800US16014,-16.121792321848314,ID-Sen-14,16,ID,0,1
437,610U800US16015,-12.414706106475954,ID-Sen-15,16,ID,0,1
438,610U800US16016,-0.47926353031368407,ID-Sen-16,16,ID,0,1
439,610U800US16017,0.35983684682451944,ID-Sen-17,16,ID,1,0
440,610U800US16018,2.807566957202789,ID-Sen-18,16,ID,1,0
441,610U800US16019,11.586057930548721,ID-Sen-19,16,ID,1,0
442,610U800US16020,-15.177902509397057,ID-Sen-20,16,ID,0,1
443,610U800US16021,-10.086123239281171,ID-Sen-21,16,ID,0,1
444,610U800US16022,-38.14950821736305,ID-Sen-22,16,ID,0,1
445,610U800US16023,-25.177643672195398,ID-Sen-23,16,ID,0,1
446,610U800US16024,-27.467089719603514,ID-Sen-24,16,ID,0,1
447,610U800US16025,-6.238191083539791,ID-Sen-25,16,ID,0,1
448,610U800US16026,-11.888641121582321,ID-Sen-26,16,ID,0,1
449,610U800US16027,-27.335820960289297,ID-Sen-27,16,ID,0,1
450,610U800US16028,-23.703146278425333,ID-Sen-28,16,ID,0,1
451,610U800US16029,2.182158108471187,ID-Sen-29,16,ID,1,0
452,610U800US16030,-21.594256100334718,ID-Sen-30,16,ID,0,1
453,610U800US16031,-21.788383299610224,ID-Sen-31,16,ID,0,1
454,610U800US16032,-12.773257135876285,ID-Sen-32,16,ID,0,1
455,610U800US16033,-9.400450717393968,ID-Sen-33,16,ID,0,1
456,610U800US16034,-9.614695268531099,ID-Sen-34,16,ID,0,1
457,610U800US16035,-18.98681563710309,ID-Sen-35,16,ID,0,1
458,610U800US17001,24.035334856836574,IL-Sen-01,17,IL,1,0
459,610U800US17002,32.2422373852792,IL-Sen-02,17,IL,1,0
460,610U800US17003,47.232214240494294,IL-Sen-03,17,IL,1,0
461,610U800US17004,25.18838250467978,IL-Sen-04,17,IL,1,0
462,610U800US17005,43.77830131701438,IL-Sen-05,17,IL,1,0
463,610U800US17006,35.27719066847671,IL-Sen-06,17,IL,1,0
464,610U800US17007,32.81281383586787,IL-Sen-07,17,IL,1,0
465,610U800US17008,9.424736353204686,IL-Sen-08,17,IL,1,0
466,610U800US17009,17.722679598914095,IL-Sen-09,17,IL,1,0
467,610U800US17010,5.670459200480904,IL-Sen-10,17,IL,1,0
468,610U800US17011,18.72678794484176,IL-Sen-11,17,IL,1,0
469,610U800US17012,28.59659008063136,IL-Sen-12,17,IL,1,0
470,610U800US17013,44.95505370016418,IL-Sen-13,17,IL,1,0
471,610U800US17014,22.026210703101626,IL-Sen-14,17,IL,1,0
472,610U800US17015,27.102522011055658,IL-Sen-15,17,IL,1,0
473,610U800US17016,32.13994760867131,IL-Sen-16,17,IL,1,0
474,610U800US17017,36.92177329605401,IL-Sen-17,17,IL,1,0
475,610U800US17018,5.349408787939291,IL-Sen-18,17,IL,1,0
476,610U800US17019,0.9486192052486313,IL-Sen-19,17,IL,1,0
477,610U800US17020,27.14619472420434,IL-Sen-20,17,IL,1,0
478,610U800US17021,4.54031003385921,IL-Sen-21,17,IL,1,0
479,610U800US17022,18.02257266928254,IL-Sen-22,17,IL,1,0
480,610U800US17023,5.833673862442339,IL-Sen-23,17,IL,1,0
481,610U800US17024,-4.9541625854831715,IL-Sen-24,17,IL,0,1
482,610U800US17025,13.58318231143301,IL-Sen-25,17,IL,1,0
483,610U800US17026,-0.20886407012552688,IL-Sen-26,17,IL,0,1
484,610U800US17027,5.913660898615834,IL-Sen-27,17,IL,1,0
485,610U800US17028,4.7509101265643015,IL-Sen-28,17,IL,1,0
486,610U800US17029,7.023394145643461,IL-Sen-29,17,IL,1,0
487,610U800US17030,14.688343654295275,IL-Sen-30,17,IL,1,0
488,610U800US17031,7.4503427334437475,IL-Sen-31,17,IL,1,0
489,610U800US17032,-3.8649462538036836,IL-Sen-32,17,IL,0,1
490,610U800US17033,-7.022185356358873,IL-Sen-33,17,IL,0,1
491,610U800US17034,14.362146964101086,IL-Sen-34,17,IL,1,0
492,610U800US17035,-8.299078986365709,IL-Sen-35,17,IL,0,1
493,610U800US17036,1.6500349489392594,IL-Sen-36,17,IL,1,0
494,610U800US17037,-10.402733628179327,IL-Sen-37,17,IL,0,1
495,610U800US17038,-4.449740995138155,IL-Sen-38,17,IL,0,1
496,610U800US17039,21.1026680682469,IL-Sen-39,17,IL,1,0
497,610U800US17040,7.8545551728353225,IL-Sen-40,17,IL,1,0
498,610U800US17041,1.068860737818481,IL-Sen-41,17,IL,1,0
499,610U800US17042,6.475087048892305,IL-Sen-42,17,IL,1,0
500,610U800US17043,13.848843846461905,IL-Sen-43,17,IL,1,0
501,610U800US17044,-15.164363554868874,IL-Sen-44,17,IL,0,1
502,610U800US17045,-11.229278297298684,IL-Sen-45,17,IL,0,1
503,610U800US17046,15.046916985176018,IL-Sen-46,17,IL,1,0
504,610U800US17047,-16.77556761638782,IL-Sen-47,17,IL,0,1
505,610U800US17048,4.53413773310603,IL-Sen-48,17,IL,1,0
506,610U800US17049,-0.9598152640526667,IL-Sen-49,17,IL,0,1
507,610U800US17050,-19.134952728460945,IL-Sen-50,17,IL,0,1
508,610U800US17051,-17.731345621910805,IL-Sen-51,17,IL,0,1
509,610U800US17052,13.777480557934346,IL-Sen-52,17,IL,1,0
510,610U800US17053,-15.639758306480719,IL-Sen-53,17,IL,0,1
511,610U800US17054,-22.380463740807283,IL-Sen-54,17,IL,0,1
512,610U800US17055,-19.17057329799534,IL-Sen-55,17,IL,0,1
513,610U800US17056,-0.6050121770576631,IL-Sen-56,17,IL,0,1
514,610U800US17057,8.135741638038944,IL-Sen-57,17,IL,1,0
515,610U800US17058,-20.888429846139946,IL-Sen-58,17,IL,0,1
516,610U800US17059,-15.179040325742374,IL-Sen-59,17,IL,0,1
517,610U800US18001,0.34770570057731653,IN-Sen-01,18,IN,1,0
518,610U800US18002,23.50042843384994,IN-Sen-02,18,IN,1,0
519,610U800US18003,25.506553847660438,IN-Sen-03,18,IN,1,0
520,610U800US18004,-2.7274564102226773,IN-Sen-04,18,IN,0,1
521,610U800US18005,-14.742175410652557,IN-Sen-05,18,IN,0,1
522,610U800US18006,-14.543095861533153,IN-Sen-06,18,IN,0,1
523,610U800US18007,-16.822611577417913,IN-Sen-07,18,IN,0,1
524,610U800US18008,-10.323651663619046,IN-Sen-08,18,IN,0,1
525,610U800US18009,-13.272755417634688,IN-Sen-09,18,IN,0,1
526,610U800US18010,13.836217355968662,IN-Sen-10,18,IN,1,0
527,610U800US18011,-12.631428884712424,IN-Sen-11,18,IN,0,1
528,610U800US18012,2.383122800954028,IN-Sen-12,18,IN,1,0
529,610U800US18013,-23.985894173136995,IN-Sen-13,18,IN,0,1
530,610U800US18014,-2.0624879900815625,IN-Sen-14,18,IN,0,1
531,610U800US18015,-13.902735157393263,IN-Sen-15,18,IN,0,1
532,610U800US18016,-11.036127432496265,IN-Sen-16,18,IN,0,1
533,610U800US18017,-12.186562992740406,IN-Sen-17,18,IN,0,1
534,610U800US18018,-20.81778780077094,IN-Sen-18,18,IN,0,1
535,610U800US18019,-11.882594359718855,IN-Sen-19,18,IN,0,1
536,610U800US18020,-8.67173233350798,IN-Sen-20,18,IN,0,1
537,610U800US18021,-11.85875663298226,IN-Sen-21,18,IN,0,1
538,610U800US18022,-6.990915340965076,IN-Sen-22,18,IN,0,1
539,610U800US18023,-4.523854159793128,IN-Sen-23,18,IN,0,1
540,610U800US18024,-13.376748595719214,IN-Sen-24,18,IN,0,1
541,610U800US18025,-10.940410067281153,IN-Sen-25,18,IN,0,1
542,610U800US18026,-7.490403737567762,IN-Sen-26,18,IN,0,1
543,610U800US18027,-14.099807357322643,IN-Sen-27,18,IN,0,1
544,610U800US18028,-17.47421451744641,IN-Sen-28,18,IN,0,1
545,610U800US18029,4.38121898154666,IN-Sen-29,18,IN,1,0
546,610U800US18030,12.554764262977425,IN-Sen-30,18,IN,1,0
547,610U800US18031,-5.746313495606659,IN-Sen-31,18,IN,0,1
548,610U800US18032,-9.860220161964339,IN-Sen-32,18,IN,0,1
549,610U800US18033,29.312693646195346,IN-Sen-33,18,IN,1,0
550,610U800US18034,29.150896639963072,IN-Sen-34,18,IN,1,0
551,610U800US18035,-0.3177460274771384,IN-Sen-35,18,IN,0,1
552,610U800US18036,-7.89479257911888,IN-Sen-36,18,IN,0,1
553,610U800US18037,-22.970427645824753,IN-Sen-37,18,IN,0,1
554,610U800US18038,-7.334363808238551,IN-Sen-38,18,IN,0,1
555,610U800US18039,-25.504369169359475,IN-Sen-39,18,IN,0,1
556,610U800US18040,9.96481612953605,IN-Sen-40,18,IN,1,0
557,610U800US18041,-9.757061792279892,IN-Sen-41,18,IN,0,1
558,610U800US18042,-25.74882141439635,IN-Sen-42,18,IN,0,1
559,610U800US18043,-19.23120365895325,IN-Sen-43,18,IN,0,1
560,610U800US18044,-22.290475724813607,IN-Sen-44,18,IN,0,1
561,610U800US18045,-9.19714462820509,IN-Sen-45,18,IN,0,1
562,610U800US18046,19.283356341182593,IN-Sen-46,18,IN,1,0
563,610U800US18047,-15.853359073737309,IN-Sen-47,18,IN,0,1
564,610U800US18048,-22.73794298455569,IN-Sen-48,18,IN,0,1
565,610U800US18049,-8.168633421123191,IN-Sen-49,18,IN,0,1
566,610U800US18050,-14.206938646196875,IN-Sen-50,18,IN,0,1
567,610U800US20001,-21.120886166857293,KS-Sen-01,20,KS,0,1
568,610U800US20002,23.465064816512157,KS-Sen-02,20,KS,1,0
569,610U800US20003,-12.654389711940453,KS-Sen-03,20,KS,0,1
570,610U800US20004,23.589790546371816,KS-Sen-04,20,KS,1,0
571,610U800US20005,-7.764573486154633,KS-Sen-05,20,KS,0,1
572,610U800US20006,18.626788984127998,KS-Sen-06,20,KS,1,0
573,610U800US20007,9.731450394911167,KS-Sen-07,20,KS,1,0
574,610U800US20008,7.316123676804425,KS-Sen-08,20,KS,1,0
575,610U800US20009,-6.4684137606537515,KS-Sen-09,20,KS,0,1
576,610U800US20010,0.4980172752443046,KS-Sen-10,20,KS,1,0
577,610U800US20011,-0.8949699666703541,KS-Sen-11,20,KS,0,1
578,610U800US20012,-27.0759313005765,KS-Sen-12,20,KS,0,1
579,610U800US20013,-14.253351208395461,KS-Sen-13,20,KS,0,1
580,610U800US20014,-14.315902435247814,KS-Sen-14,20,KS,0,1
581,610U800US20015,-16.747443465402945,KS-Sen-15,20,KS,0,1
582,610U800US20016,-16.275773432740255,KS-Sen-16,20,KS,0,1
583,610U800US20017,-4.882564759712542,KS-Sen-17,20,KS,0,1
584,610U800US20018,-17.43433541604215,KS-Sen-18,20,KS,0,1
585,610U800US20019,0.6447858643569813,KS-Sen-19,20,KS,1,0
586,610U800US20020,-10.872850949540492,KS-Sen-20,20,KS,0,1
587,610U800US20021,1.3348409569619388,KS-Sen-21,20,KS,1,0
588,610U800US20022,12.477940685942595,KS-Sen-22,20,KS,1,0
589,610U800US20023,-1.873384348202256,KS-Sen-23,20,KS,0,1
590,610U800US20024,-13.802174815934414,KS-Sen-24,20,KS,0,1
591,610U800US20025,9.72163848384462,KS-Sen-25,20,KS,1,0
592,610U800US20026,-15.95173732292779,KS-Sen-26,20,KS,0,1
593,610U800US20027,-15.151381823566659,KS-Sen-27,20,KS,0,1
594,610U800US20028,-8.51427986276954,KS-Sen-28,20,KS,0,1
595,610U800US20029,25.239139053627387,KS-Sen-29,20,KS,1,0
596,610U800US20030,-8.397173348109755,KS-Sen-30,20,KS,0,1
597,610U800US20031,-6.137058280484608,KS-Sen-31,20,KS,0,1
598,610U800US20032,-23.333398212031252,KS-Sen-32,20,KS,0,1
599,610U800US20033,-26.086395234612645,KS-Sen-33,20,KS,0,1
600,610U800US20034,-20.829861931428976,KS-Sen-34,20,KS,0,1
601,610U800US20035,-2.198641167453353,KS-Sen-35,20,KS,0,1
602,610U800US20036,-29.16845079792232,KS-Sen-36,20,KS,0,1
603,610U800US20037,-8.908210749887735,KS-Sen-37,20,KS,0,1
604,610U800US20038,-14.200605855159179,KS-Sen-38,20,KS,0,1
605,610U800US20039,-24.883242944238066,KS-Sen-39,20,KS,0,1
606,610U800US20040,-19.521567227175208,KS-Sen-40,20,KS,0,1
607,610U800US21001,-18.850525658367044,KY-Sen-01,21,KY,0,1
608,610U800US21002,-21.925906894755574,KY-Sen-02,21,KY,0,1
609,610U800US21003,-13.331363300657173,KY-Sen-03,21,KY,0,1
610,610U800US21004,-22.844599913309732,KY-Sen-04,21,KY,0,1
611,610U800US21005,-23.126147867259217,KY-Sen-05,21,KY,0,1
612,610U800US21006,-10.448070383720204,KY-Sen-06,21,KY,0,1
613,610U800US21007,-16.99387828705994,KY-Sen-07,21,KY,0,1
614,610U800US21008,-19.80945604153887,KY-Sen-08,21,KY,0,1
615,610U800US21009,-10.985054909328394,KY-Sen-09,21,KY,0,1
616,610U800US21010,-14.26009631645477,KY-Sen-10,21,KY,0,1
617,610U800US21011,-10.05732274397942,KY-Sen-11,21,KY,0,1
618,610U800US21012,-16.689225740895893,KY-Sen-12,21,KY,0,1
619,610U800US21013,16.73230254908701,KY-Sen-13,21,KY,1,0
620,610U800US21014,-22.088063721386963,KY-Sen-14,21,KY,0,1
621,610U800US21015,-22.786386313305574,KY-Sen-15,21,KY,0,1
622,610U800US21016,-20.258492735397827,KY-Sen-16,21,KY,0,1
623,610U800US21017,-18.54997580369529,KY-Sen-17,21,KY,0,1
624,610U800US21018,-23.643577104086713,KY-Sen-18,21,KY,0,1
625,610U800US21019,8.302359260424858,KY-Sen-19,21,KY,1,0
626,610U800US21020,-13.781502667275547,KY-Sen-20,21,KY,0,1
627,610U800US21021,-28.2053900245786,KY-Sen-21,21,KY,0,1
628,610U800US21022,-10.789131048500504,KY-Sen-22,21,KY,0,1
629,610U800US21023,-5.845701644685516,KY-Sen-23,21,KY,0,1
630,610U800US21024,-7.757603333027992,KY-Sen-24,21,KY,0,1
631,610U800US21025,-24.296547259009404,KY-Sen-25,21,KY,0,1
632,610U800US21026,2.0503800408486192,KY-Sen-26,21,KY,1,0
633,610U800US21027,-17.630182899325252,KY-Sen-27,21,KY,0,1
634,610U800US21028,-15.252419831337697,KY-Sen-28,21,KY,0,1
635,610U800US21029,-27.740696484244573,KY-Sen-29,21,KY,0,1
636,610U800US21030,-28.32903552818864,KY-Sen-30,21,KY,0,1
637,610U800US21031,-33.587871405152775,KY-Sen-31,21,KY,0,1
638,610U800US21032,-13.129220275544274,KY-Sen-32,21,KY,0,1
639,610U800US21033,34.24996670501605,KY-Sen-33,21,KY,1,0
640,610U800US21034,-5.258414242520482,KY-Sen-34,21,KY,0,1
641,610U800US21035,19.606526276265026,KY-Sen-35,21,KY,1,0
642,610U800US21036,-6.827402932118234,KY-Sen-36,21,KY,0,1
643,610U800US21037,11.219184695384044,KY-Sen-37,21,KY,1,0
644,610U800US21038,-19.44675874836732,KY-Sen-38,21,KY,0,1
645,610U800US22001,-8.800994359542239,LA-Sen-01,22,LA,0,1
646,610U800US22002,1.8571416630313493,LA-Sen-02,22,LA,1,0
647,610U800US22003,26.770468330317506,LA-Sen-03,22,LA,1,0
648,610U800US22004,33.022671865422325,LA-Sen-04,22,LA,1,0
649,610U800US22005,35.93951151190092,LA-Sen-05,22,LA,1,0
650,610U800US22006,-19.25436903272198,LA-Sen-06,22,LA,0,1
651,610U800US22007,18.93777181550851,LA-Sen-07,22,LA,1,0
652,610U800US22008,-9.741545154327119,LA-Sen-08,22,LA,0,1
653,610U800US22009,2.207771435514559,LA-Sen-09,22,LA,1,0
654,610U800US22010,-17.93913642972261,LA-Sen-10,22,LA,0,1
655,610U800US22011,-21.549546471515182,LA-Sen-11,22,LA,0,1
656,610U800US22012,-16.143627986203665,LA-Sen-12,22,LA,0,1
657,610U800US22013,-28.591095970881803,LA-Sen-13,22,LA,0,1
658,610U800US22014,31.441218222452147,LA-Sen-14,22,LA,1,0
659,610U800US22015,24.12193670377876,LA-Sen-15,22,LA,1,0
660,610U800US22016,-4.770152599544499,LA-Sen-16,22,LA,0,1
661,610U800US22017,-16.731497014765772,LA-Sen-17,22,LA,0,1
662,610U800US22018,-28.58651254815137,LA-Sen-18,22,LA,0,1
663,610U800US22019,-7.2973112264556885,LA-Sen-19,22,LA,0,1
664,610U800US22020,-23.611658285587875,LA-Sen-20,22,LA,0,1
665,610U800US22021,-17.799878611419174,LA-Sen-21,22,LA,0,1
666,610U800US22022,-13.169097083870959,LA-Sen-22,22,LA,0,1
667,610U800US22023,-21.310770847051042,LA-Sen-23,22,LA,0,1
668,610U800US22024,5.069955692723973,LA-Sen-24,22,LA,1,0
669,610U800US22025,-15.96512091544323,LA-Sen-25,22,LA,0,1
670,610U800US22026,-25.26016197712183,LA-Sen-26,22,LA,0,1
671,610U800US22027,-11.833573741176409,LA-Sen-27,22,LA,0,1
672,610U800US22028,-12.058111623896256,LA-Sen-28,22,LA,0,1
673,610U800US22029,16.419135351648915,LA-Sen-29,22,LA,1,0
674,610U800US22030,-28.396086739426224,LA-Sen-30,22,LA,0,1
675,610U800US22031,-18.078391711137883,LA-Sen-31,22,LA,0,1
676,610U800US22032,-27.029558552877234,LA-Sen-32,22,LA,0,1
677,610U800US22033,-24.9284713794144,LA-Sen-33,22,LA,0,1
678,610U800US22034,9.733815101800916,LA-Sen-34,22,LA,1,0
679,610U800US22035,-27.17433298359743,LA-Sen-35,22,LA,0,1
680,610U800US22036,-18.31599732612368,LA-Sen-36,22,LA,0,1
681,610U800US22037,-11.088584653060227,LA-Sen-37,22,LA,0,1
682,610U800US22038,-9.191964045194743,LA-Sen-38,22,LA,0,1
683,610U800US22039,14.045747997643572,LA-Sen-39,22,LA,1,0
684,610U800US25D01,6.717739393041716,"Berkshire-Hampden-Franklin-Hampshire District (2022), Massachusetts",25,MA,1,0
685,610U800US25D35,2.8023656288106724,"Bristol and Norfolk District (2022), Massachusetts",25,MA,1,0
686,610U800US25D40,7.518137714865899,"Cape and Islands District (2022), Massachusetts",25,MA,1,0
687,610U800US25D23,7.188838908943778,"Fifth Middlesex District (2022), Massachusetts",25,MA,1,0
688,610U800US25D37,12.300304544205332,"First Bristol and Plymouth District (2022), Massachusetts",25,MA,1,0
689,610U800US25D19,18.699282247294597,"First Essex District (2022), Massachusetts",25,MA,1,0
690,610U800US25D21,2.908447424123868,"First Essex and Middlesex District (2022), Massachusetts",25,MA,1,0
691,610U800US25D11,16.297411543465746,"First Middlesex District (2022), Massachusetts",25,MA,1,0
692,610U800US25D31,1.1509242206879176,"First Plymouth and Norfolk District (2022), Massachusetts",25,MA,1,0
693,610U800US25D30,35.287987479832324,"First Suffolk District (2022), Massachusetts",25,MA,1,0
694,610U800US25D09,21.373769596404042,"First Worcester District (2022), Massachusetts",25,MA,1,0
695,610U800US25D16,15.183084359745523,"Fourth Middlesex District (2022), Massachusetts",25,MA,1,0
696,610U800US25D03,32.436185128953795,"Hampden District (2022), Massachusetts",25,MA,1,0
697,610U800US25D02,7.548355582217321,"Hampden and Hampshire District (2022), Massachusetts",25,MA,1,0
698,610U800US25D04,5.428716791139333,"Hampden-Hampshire-Worcester District (2022), Massachusetts",25,MA,1,0
699,610U800US25D05,17.251124172259434,"Hampshire-Franklin-Worcester District (2022), Massachusetts",25,MA,1,0
700,610U800US25D13,15.167080375719683,"Middlesex and Norfolk District (2022), Massachusetts",25,MA,1,0
701,610U800US25D26,29.483343613188627,"Middlesex and Suffolk District (2022), Massachusetts",25,MA,1,0
702,610U800US25D12,11.652505318581888,"Middlesex and Worcester District (2022), Massachusetts",25,MA,1,0
703,610U800US25D17,26.999003171292326,"Norfolk and Middlesex District (2022), Massachusetts",25,MA,1,0
704,610U800US25D32,5.299925720374533,"Norfolk and Plymouth District (2022), Massachusetts",25,MA,1,0
705,610U800US25D18,12.212977359526299,"Norfolk and Suffolk District (2022), Massachusetts",25,MA,1,0
706,610U800US25D33,10.774379993242054,"Norfolk-Plymouth-Bristol District (2022), Massachusetts",25,MA,1,0
707,610U800US25D14,3.202383083822626,"Norfolk-Worcester-Middlesex District (2022), Massachusetts",25,MA,1,0
708,610U800US25D39,1.8239698308321408,"Plymouth and Barnstable District (2022), Massachusetts",25,MA,1,0
709,610U800US25D38,20.117631436633513,"Second Bristol and Plymouth District (2022), Massachusetts",25,MA,1,0
710,610U800US25D22,10.811392163378857,"Second Essex District (2022), Massachusetts",25,MA,1,0
711,610U800US25D20,1.6250581776439699,"Second Essex and Middlesex District (2022), Massachusetts",25,MA,1,0
712,610U800US25D27,30.882902369205553,"Second Middlesex District (2022), Massachusetts",25,MA,1,0
713,610U800US25D34,22.316832732091353,"Second Plymouth and Norfolk District (2022), Massachusetts",25,MA,1,0
714,610U800US25D29,43.90499033982022,"Second Suffolk District (2022), Massachusetts",25,MA,1,0
715,610U800US25D08,9.287280330520229,"Second Worcester District (2022), Massachusetts",25,MA,1,0
716,610U800US25D28,32.51739612016319,"Suffolk and Middlesex District (2022), Massachusetts",25,MA,1,0
717,610U800US25D36,6.378835184884454,"Third Bristol and Plymouth District (2022), Massachusetts",25,MA,1,0
718,610U800US25D24,13.464972943354157,"Third Essex District (2022), Massachusetts",25,MA,1,0
719,610U800US25D15,14.771558267605998,"Third Middlesex District (2022), Massachusetts",25,MA,1,0
720,610U800US25D25,15.146116501207642,"Third Suffolk District (2022), Massachusetts",25,MA,1,0
721,610U800US25D07,-0.36799997858829236,"Worcester and Hampden District (2022), Massachusetts",25,MA,0,1
722,610U800US25D06,4.4055671537321714,"Worcester and Hampshire District (2022), Massachusetts",25,MA,1,0
723,610U800US25D10,2.2066977188561374,"Worcester and Middlesex District (2022), Massachusetts",25,MA,1,0
724,610U800US24001,-9.284604648300915,MD-Sen-01,24,MD,0,1
725,610U800US24002,-3.802770641605795,MD-Sen-02,24,MD,0,1
726,610U800US24003,7.904292341951868,MD-Sen-03,24,MD,1,0
727,610U800US24004,-7.292059381287073,MD-Sen-04,24,MD,0,1
728,610U800US24005,-9.51498984841689,MD-Sen-05,24,MD,0,1
729,610U800US24006,5.18228218552335,MD-Sen-06,24,MD,1,0
730,610U800US24007,-8.732656114354219,MD-Sen-07,24,MD,0,1
731,610U800US24008,10.344028985098825,MD-Sen-08,24,MD,1,0
732,610U800US24009,8.523699628619745,MD-Sen-09,24,MD,1,0
733,610U800US24010,25.517570214595544,MD-Sen-10,24,MD,1,0
734,610U800US24011,18.63906998501541,MD-Sen-11,24,MD,1,0
735,610U800US24012,16.782250456440988,MD-Sen-12,24,MD,1,0
736,610U800US24013,21.27716618114475,MD-Sen-13,24,MD,1,0
737,610U800US24014,18.207511758347433,MD-Sen-14,24,MD,1,0
738,610U800US24015,18.073927508084495,MD-Sen-15,24,MD,1,0
739,610U800US24016,27.119734244647418,MD-Sen-16,24,MD,1,0
740,610U800US24017,22.675612176491665,MD-Sen-17,24,MD,1,0
741,610U800US24018,32.9836917618093,MD-Sen-18,24,MD,1,0
742,610U800US24019,23.036182971869007,MD-Sen-19,24,MD,1,0
743,610U800US24020,43.96677595692576,MD-Sen-20,24,MD,1,0
744,610U800US24021,31.6994193426238,MD-Sen-21,24,MD,1,0
745,610U800US24022,40.94046626369832,MD-Sen-22,24,MD,1,0
746,610U800US24023,40.7687144013858,MD-Sen-23,24,MD,1,0
747,610U800US24024,45.85166537563577,MD-Sen-24,24,MD,1,0
748,610U800US24025,48.10842156300515,MD-Sen-25,24,MD,1,0
749,610U800US24026,39.79199666426055,MD-Sen-26,24,MD,1,0
750,610U800US24027,10.408853617515192,MD-Sen-27,24,MD,1,0
751,610U800US24028,11.692853821973213,MD-Sen-28,24,MD,1,0
752,610U800US24029,-1.4247954798167974,MD-Sen-29,24,MD,0,1
753,610U800US24030,5.917251541654474,MD-Sen-30,24,MD,1,0
754,610U800US24031,-6.335010913539575,MD-Sen-31,24,MD,0,1
755,610U800US24032,7.742628591888549,MD-Sen-32,24,MD,1,0
756,610U800US24033,7.884580835068564,MD-Sen-33,24,MD,1,0
757,610U800US24034,2.779649313753358,MD-Sen-34,24,MD,1,0
758,610U800US24035,-9.620304282850013,MD-Sen-35,24,MD,0,1
